CustomerID,OrderID,Channel,PaymentType,Brand,Shop,Promotion,SalePrice, Sale_Price ," 23,000 ",SaleDate,Reference
CTM66453,OTS907,Online,Thẻ,HP,,Không,17030000," 17,030,000 ",,11/29/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM66547,OTS185,Offline,Tiền mặt,Dell,Khác,Có,6250000," 6,250,000 ",,2/19/2020,"Thông qua người thân, bạn bè"
CTM66563,OTS25711,Offline,Thẻ,MSI,Techcare,Không,5068000," 5,068,000 ",,6/27/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM66563,OTS63747,Offline,Tiền mặt,Asus,Điện máy xanh,Có,13187000," 13,187,000 ",,12/3/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM66563,OTS22066,Offline,Thẻ,Asus,Nguyễn Kim,Không,11156000," 11,156,000 ",,12/20/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM66563,OTS1049,Online,Thẻ,Apple,Chợ Lớn,Không,"$2,728 "," 62,744,000 ",,12/25/2020,"Thông qua người thân, bạn bè"
CTM66700,OTS773,Offline,Tiền mặt,Dell,Thế giới di động,Không,11950000," 11,950,000 ",,9/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM66733,OTS62568,Offline,Thẻ,Asus,Viễn thông A,Không,18929000," 18,929,000 ",,6/5/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM66733,OTS409,Offline,Thẻ,Asus,FPT Shop,Có,10450000," 10,450,000 ",,10/30/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM66791,OTS235,Online,Thẻ,Dell,FPT Shop,Có,14420000," 14,420,000 ",,3/25/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website, Khác"
CTM66913,OTS204,Online,Thẻ,Apple,FPT Shop,Không,20400000," 20,400,000 ",,1/12/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM67021,OTS413,Online,Thẻ,Lenovo,Viễn thông A,Không,12400000," 12,400,000 ",,6/17/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM67021,OTS18190,Offline,Thẻ,Acer,Viễn thông A,Không,14812000," 14,812,000 ",,8/27/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM67023,OTS934,Online,Thẻ,HP,Điện máy xanh,Không,10850000," 10,850,000 ",,6/20/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM67090,OTS283,Offline,Thẻ,Dell,Viettel Store,Không,15930000," 15,930,000 ",,11/5/2020,Nhân viên cửa hàng bán Laptop
CTM67168,OTS450,Offline,Thẻ,Apple,Điện máy xanh,Có,23780000," 23,780,000 ",,1/3/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM67264,OTS607,Offline,Thẻ,Dell,Viettel Store,Không,13220000," 13,220,000 ",,2/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM67264,OTS42533,Offline,Thẻ,Acer,Techcare,Có,10891000," 10,891,000 ",,3/12/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM67284,OTS1075,Offline,Tiền mặt,Dell,Thế giới di động,Có,14600000," 14,600,000 ",,9/17/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM6731,OTS673,Online,Thẻ,Acer,Thế giới di động,Có,5860000," 5,860,000 ",,1/15/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM67446,OTS839,Offline,Tiền mặt,Apple,Phi Long Technology,Không,13000000," 13,000,000 ",,3/15/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM67464,OTS270,Online,Thẻ,HP,FPT Shop,Có,15560000," 15,560,000 ",,1/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM67498,OTS262,Online,Thẻ,Apple,Viettel Store,Không,"$1,772 "," 40,756,000 ",,6/25/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM67507,OTS57805,Online,Thẻ,Acer,Phong Vũ,Không,11980000," 11,980,000 ",,8/18/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM67507,OTS344,Online,Thẻ,Acer,Khác,Có,11050000," 11,050,000 ",,10/27/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM67590,OTS335,Online,Thẻ,Dell,Điện máy xanh,Có,16010000," 16,010,000 ",,3/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM67648,OTS5,Offline,Thẻ,Asus,Phong Vũ,Có,13030000," 13,030,000 ",,2/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM67736,OTS120,Online,Thẻ,Asus,Chợ Lớn,Không,16600000," 16,600,000 ",,4/25/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM67780,OTS307,Online,Thẻ,Dell,Viễn thông A,Có,13480000," 13,480,000 ",,8/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM67873,OTS1056,Online,Thẻ,Dell,FPT Shop,Có,10890000," 10,890,000 ",,4/29/2020,"Thông qua người thân, bạn bè"
CTM67928,OTS558,Online,Thẻ,Asus,Techcare,Có,10280000," 10,280,000 ",,10/4/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM67934,OTS593,Online,Thẻ,HP,Techcare,Không,11810000," 11,810,000 ",,9/20/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM67934,OTS32694,Offline,Thẻ,MSI,Phong Vũ,Không,N/A, N/A ,,10/24/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM67995,OTS648,Offline,Thẻ,Dell,FPT Shop,Có,11530000," 11,530,000 ",,2/31/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM68181,OTS195,Online,Thẻ,Apple,Phong Vũ,Không,24050000," 24,050,000 ",,12/14/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM68249,OTS291,Online,Thẻ,HP,Thế giới di động,Có,14670000," 14,670,000 ",,11/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM68489,OTS461,Offline,Thẻ,HP,FPT Shop,Không,17390000," 17,390,000 ",,6/28/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM68489,OTS95714,Online,Thẻ,MSI,Phong Vũ,Không,"$2,917 "," 67,091,000 ",,10/18/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM6861,OTS59747,Offline,Thẻ,Asus,Điện máy xanh,Không,10272000," 10,272,000 ",,9/14/2020,Mạng xã hội
CTM6861,OTS284,Online,Thẻ,Apple,Viettel Store,Không,23760000," 23,760,000 ",,9/23/2020,Nhân viên cửa hàng bán Laptop
CTM6867,OTS408,Online,Thẻ,HP,Techcare,Có,13810000," 13,810,000 ",,6/17/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM6867,OTS452,Offline,Thẻ,HP,FPT Shop,Có,10560000," 10,560,000 ",,7/14/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM6867,OTS29310,Offline,Tiền mặt,HP,Phong Vũ,Không,13130000," 13,130,000 ",,7/28/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM6867,OTS15557,Offline,Tiền mặt,MSI,Phong Vũ,Có,12931000," 12,931,000 ",,8/6/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM6867,OTS52310,Online,Thẻ,HP,Phong Vũ,Không,19025000," 19,025,000 ",,10/4/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM68704,OTS206,Online,Thẻ,Dell,FPT Shop,Không,8310000," 8,310,000 ",,8/4/2020,Nhân viên cửa hàng bán Laptop
CTM68704,OTS98871,Offline,Thẻ,HP,Phong Vũ,Không,14355000," 14,355,000 ",,9/6/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Website"
CTM68704,OTS37304,Online,Thẻ,Asus,Techcare,Không,12223000," 12,223,000 ",,12/17/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM68739,OTS4613,Online,Thẻ,HP,Nguyễn Kim,Không,12380000," 12,380,000 ",,1/23/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM68739,OTS76870,Online,Thẻ,Asus,Techcare,Không,12091000," 12,091,000 ",,3/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM68739,OTS174,Online,Thẻ,Asus,Khác,Không,20570000," 20,570,000 ",,3/20/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM69062,OTS665,Online,Thẻ,Apple,FPT Shop,Có,19790000," 19,790,000 ",,3/24/2020,"Mạng xã hội, Phương tiện truyền thông (báo, tivi,...), Website"
CTM69132,OTS85122,Offline,Thẻ,Acer,Viễn thông A,Không,13170000," 13,170,000 ",,6/19/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM69132,OTS826,Offline,Thẻ,Apple,Phong Vũ,Có,"$1,381 "," 31,763,000 ",,11/1/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM69156,OTS528,Online,Thẻ,Acer,Techcare,Có,8860000," 8,860,000 ",,4/29/2020,Nhân viên cửa hàng bán Laptop
CTM69224,OTS536,Offline,Thẻ,Asus,Điện máy xanh,Có,11540000," 11,540,000 ",,9/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM69273,OTS1055,Online,Thẻ,Acer,Chợ Lớn,Có,10190000," 10,190,000 ",,2/1/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM69274,OTS52351,Offline,Tiền mặt,MSI,Viễn thông A,Không,14970000," 14,970,000 ",,11/6/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM69274,OTS492,Offline,Thẻ,Dell,Thế giới di động,Có,10320000," 10,320,000 ",,12/4/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM69373,OTS20125,Online,Thẻ,Acer,Nguyễn Kim,Có,12277000," 12,277,000 ",,3/13/2020,"Thông qua người thân, bạn bè"
CTM69373,OTS1016,Offline,Tiền mặt,Apple,Nguyễn Kim,Có,"$1,876 "," 43,148,000 ",,4/15/2020,Khác
CTM69373,OTS8136,Offline,Thẻ,Acer,Viễn thông A,Có,9255000," 9,255,000 ",,11/30/2020,Nhân viên cửa hàng bán Laptop
CTM69589,OTS591,Offline,Tiền mặt,Apple,Khác,Không,23260000," 23,260,000 ",,10/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM69597,OTS53954,Online,Thẻ,HP,Điện máy xanh,Không,12382000," 12,382,000 ",,3/8/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM69597,OTS661,Online,Thẻ,Asus,Thế giới di động,Không,11090000," 11,090,000 ",,6/4/2020,"Thông qua người thân, bạn bè"
CTM69671,OTS200,Online,Thẻ,HP,FPT Shop,Có,16890000," 16,890,000 ",,5/14/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Website"
CTM69678,OTS194,Online,Thẻ,Dell,FPT Shop,Có,17850000," 17,850,000 ",,9/11/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội, Website"
CTM69714,OTS802,Offline,Thẻ,Asus,Viettel Store,Có,16220000," 16,220,000 ",,12/21/2020,"Thông qua người thân, bạn bè"
CTM69842,OTS92,Offline,Thẻ,Acer,Thế giới di động,Không,8790000," 8,790,000 ",,6/8/2020,Nhân viên cửa hàng bán Laptop
CTM69842,OTS80915,Offline,Thẻ,MSI,Viễn thông A,Không,20049000," 20,049,000 ",,10/7/2020,Mạng xã hội
CTM69949,OTS770,Offline,Tiền mặt,Asus,FPT Shop,Có,5850000," 5,850,000 ",,8/19/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM7000,OTS122,Online,Thẻ,Dell,Khác,Có,14130000," 14,130,000 ",,9/11/2020,"Thông qua người thân, bạn bè, Mạng xã hội, Website"
CTM70000,OTS1054,Online,Thẻ,HP,FPT Shop,Có,12030000," 12,030,000 ",,9/23/2020,"Thông qua người thân, bạn bè, Mạng xã hội"
CTM70126,OTS268,Online,Thẻ,Dell,FPT Shop,Có,12650000," 12,650,000 ",,5/5/2020,"Thông qua người thân, bạn bè"
CTM70319,OTS14728,Offline,Tiền mặt,Acer,Viễn thông A,Không,"$2,252 "," 51,796,000 ",,1/4/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70319,OTS165,Offline,Thẻ,Acer,Techcare,Có,12660000," 12,660,000 ",,1/18/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70364,OTS632,Offline,Tiền mặt,HP,FPT Shop,Có,15760000," 15,760,000 ",,8/15/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM70391,OTS180,Offline,Tiền mặt,Acer,Viễn thông A,Có,10621000," 10,621,000 ",,4/27/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM70391,OTS953,Online,Thẻ,Asus,FPT Shop,Có,10600000," 10,600,000 ",,9/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM70455,OTS417,Online,Thẻ,Acer,Thế giới di động,Có,3380000," 3,380,000 ",,7/8/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70499,OTS748,Offline,Tiền mặt,Asus,Thế giới di động,Không,13810000," 13,810,000 ",,2/7/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM70499,OTS20395,Offline,Thẻ,Asus,Viễn thông A,Có,,,,6/11/2020,"Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM70546,OTS144,Offline,Tiền mặt,Dell,FPT Shop,Có,12860000," 12,860,000 ",,8/21/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70557,OTS498,Offline,Tiền mặt,Asus,Techcare,Có,14980000," 14,980,000 ",,9/5/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM70657,OTS927,Online,Thẻ,Dell,Phi Long Technology,Có,10240000," 10,240,000 ",,9/9/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM70755,OTS96613,Offline,Tiền mặt,HP,Phong Vũ,Không,10792000," 10,792,000 ",,1/2/2020,"Thông qua người thân, bạn bè, Website"
CTM70755,OTS556,Online,Thẻ,Microsoft,Techcare,Có,13800000," 13,800,000 ",,7/7/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM70782,OTS186,Offline,Tiền mặt,Asus,FPT Shop,Có,13330000," 13,330,000 ",,10/21/2020,Nhân viên cửa hàng bán Laptop
CTM70782,OTS62375,Offline,Thẻ,Acer,Nguyễn Kim,Không,13200000," 13,200,000 ",,12/26/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM70782,OTS7086,,,HP,Điện máy xanh,Không,11277000," 11,277,000 ",,12/29/2020,Nhờ người có chuyên môn tư vấn
CTM71095,OTS1063,Online,Thẻ,Dell,Thế giới di động,Có,12240000," 12,240,000 ",,12/25/2020,"Thông qua người thân, bạn bè, Website"
CTM71278,OTS614,Offline,Thẻ,Apple,Thế giới di động,Không,"$2,067 "," 47,541,000 ",,10/10/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
CTM71283,OTS157,Online,Thẻ,Acer,Khác,Có,14510000," 14,510,000 ",,2/10/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM71283,OTS67611,Online,Thẻ,MSI,Nguyễn Kim,Có,12935000," 12,935,000 ",,10/27/2020,"Thông qua người thân, bạn bè"
CTM71402,OTS100,Offline,Thẻ,Apple,Chợ Lớn,Không,"$1,808 "," 41,584,000 ",,7/31/2020,"Thông qua người thân, bạn bè"
CTM71565,OTS844,Offline,Tiền mặt,Dell,Điện máy xanh,Không,16900000," 16,900,000 ",,4/2/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM71691,OTS1021,Online,Thẻ,Microsoft,FPT Shop,Có,13340000," 13,340,000 ",,2/23/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop"
CTM71691,OTS76553,Offline,Tiền mặt,MSI,Techcare,Không,11754000," 11,754,000 ",,6/10/2020,"Phương tiện truyền thông (báo, tivi,...)"
CTM71794,OTS81483,Offline,Tiền mặt,MSI,Nguyễn Kim,Có,12358000," 12,358,000 ",,11/19/2020,"Nhờ người có chuyên môn tư vấn, Nhân viên cửa hàng bán Laptop, Mạng xã hội, Phương tiện truyền thông (báo, tivi,...)"
CTM71794,OTS804,Offline,Tiền mặt,Dell,Viễn thông A,Có,5470000," 5,470,000 ",,12/27/2020,"Thông qua người thân, bạn bè"
CTM71924,OTS797,Offline,Tiền mặt,Dell,Thế giới di động,Có,14980000," 14,980,000 ",,4/19/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM71924,OTS10457,Online,Thẻ,MSI,Phong Vũ,Không,10625000," 10,625,000 ",,8/30/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...), Website"
CTM7200,OTS28,Offline,Tiền mặt,Dell,FPT Shop,Không,12920000," 12,920,000 ",,2/23/2020,Nhân viên cửa hàng bán Laptop
CTM72100,OTS919,Online,Thẻ,HP,FPT Shop,Có,15530000," 15,530,000 ",,3/14/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Mạng xã hội"
CTM72352,OTS581,Offline,Thẻ,Dell,Điện máy xanh,Có,8300000," 8,300,000 ",,8/30/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop, Phương tiện truyền thông (báo, tivi,...)"
CTM72438,OTS17,Offline,Thẻ,Dell,Viễn thông A,Có,7900000," 7,900,000 ",,3/13/2020,"Phương tiện truyền thông (báo, tivi,...), Website"
CTM72587,OTS442,Offline,Thẻ,Dell,Viettel Store,Không,8940000," 8,940,000 ",,3/26/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội"
CTM72713,OTS373,Offline,Thẻ,Asus,Điện máy xanh,Có,14170000," 14,170,000 ",,6/24/1900,"Nhân viên cửa hàng bán Laptop, Website"
CTM72713,OTS57169,Online,Thẻ,HP,Phong Vũ,Không,10689000," 10,689,000 ",,10/7/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn"
CTM72735,OTS59686,Offline,Thẻ,Asus,Viễn thông A,Không,"$1,662 "," 38,226,000 ",,10/13/2020,"Thông qua người thân, bạn bè, Nhờ người có chuyên môn tư vấn, Website"
CTM72735,OTS653,Online,Thẻ,Apple,Thế giới di động,Không,"$1,106 "," 25,438,000 ",,11/22/2020,"Thông qua người thân, bạn bè, Nhân viên cửa hàng bán Laptop"
CTM72888,OTS368,Offline,Tiền mặt,Apple,Techcare,Không,24410000," 24,410,000 ",,10/10/2020,"Nhân viên cửa hàng bán Laptop, Mạng xã hội, Website"
